"","시도명","시군구명","도로종류","도로노선방향","경도","단속구분","제한속도","과속단속구간길이"
"278","서울특별시","강북구","일반국도",2,127.0247355,"4",0,NA
"403","서울특별시","강북구","일반국도",2,127.0257237,"4",0,NA
"705","서울특별시","강북구","일반국도",2,127.0171631,"4",0,NA
"706","서울특별시","강북구","일반국도",2,127.0219965,"4",0,NA
"707","서울특별시","강북구","일반국도",2,127.0213105,"4",0,NA
"733","서울특별시","강북구","고속국도",1,127.028174,"4",0,NA
"734","서울특별시","강북구","고속국도",1,127.0270418,"4",0,NA
"735","서울특별시","강북구","고속국도",1,127.0283511,"4",0,NA
"736","서울특별시","강북구","고속국도",1,127.0256451,"4",0,NA
"737","서울특별시","강북구","일반국도",2,127.0287721,"4",0,NA
"738","서울특별시","강북구","일반국도",2,127.0319081,"4",0,NA
"739","서울특별시","강북구","일반국도",1,127.0213311,"4",0,NA
"740","서울특별시","강북구","일반국도",2,127.0236597,"4",0,NA
"741","서울특별시","강북구","일반국도",1,127.0257436,"4",0,NA
"742","서울특별시","강북구","일반국도",1,127.0273155,"4",0,NA
"743","서울특별시","강북구","일반국도",1,127.028593,"4",0,NA
"744","서울특별시","강북구","일반국도",1,127.0181775,"4",0,NA
"745","서울특별시","강북구","일반국도",2,127.0168001,"4",0,NA
"746","서울특별시","강북구","일반국도",2,127.018861,"4",0,NA
"747","서울특별시","강북구","일반국도",2,127.0194097,"4",0,NA
"748","서울특별시","강북구","일반국도",2,127.0217424,"4",0,NA
"749","서울특별시","강북구","일반국도",2,127.0451253,"4",0,NA
"750","서울특별시","강북구","일반국도",2,127.0465898,"4",0,NA
"751","서울특별시","강북구","일반국도",3,127.0356169,"4",0,NA
"752","서울특별시","강북구","일반국도",3,127.0291006,"4",0,NA
"753","서울특별시","강북구","일반국도",3,127.0130457,"4",0,NA
"754","서울특별시","강북구","일반국도",3,127.0149752,"4",0,NA
"755","서울특별시","강북구","일반국도",3,127.0161425,"4",0,NA
"756","서울특별시","강북구","일반국도",3,127.0122203,"4",0,NA
"757","서울특별시","강북구","일반국도",1,127.0182276,"4",0,NA
"758","서울특별시","강북구","일반국도",3,127.0118222,"4",0,NA
"772","서울특별시","강북구","일반국도",1,127.0318077,"4",0,NA
"773","서울특별시","강북구","일반국도",1,127.0306799,"4",0,NA
"774","서울특별시","강북구","일반국도",1,127.0310386,"4",0,NA
"775","서울특별시","강북구","일반국도",1,127.0306631,"4",0,NA
"776","서울특별시","강북구","일반국도",1,127.0330457,"4",0,NA
"777","서울특별시","강북구","일반국도",1,127.034268,"4",0,NA
"778","서울특별시","강북구","일반국도",1,127.0339339,"4",0,NA
"779","서울특별시","강북구","일반국도",1,127.0226665,"4",0,NA
"780","서울특별시","강북구","일반국도",2,127.0226665,"4",0,NA
"781","서울특별시","강북구","일반국도",2,127.0379751,"4",0,NA
"782","서울특별시","강북구","일반국도",2,127.0443254,"4",0,NA
"783","서울특별시","강북구","일반국도",2,127.030592,"4",0,NA
"784","서울특별시","강북구","일반국도",1,127.030592,"4",0,NA
"785","서울특별시","강북구","일반국도",1,127.030592,"4",0,NA
"2274","서울특별시","강동구","시도",1,127.149669,"4",0,200
"2275","서울특별시","강동구","시도",2,127.132033,"4",0,200
"2276","서울특별시","강동구","시도",3,127.165104,"4",0,200
"2277","서울특별시","강동구","시도",3,127.144803,"4",0,200
"2278","서울특별시","강동구","시도",3,127.165508,"4",0,200
"2279","서울특별시","강동구","시도",1,127.168561,"4",0,200
"2280","서울특별시","강동구","시도",1,127.146122,"4",0,200
"2281","서울특별시","강동구","시도",3,127.178237,"4",0,200
"2282","서울특별시","강동구","시도",1,127.147479,"4",0,200
"2283","서울특별시","강동구","시도",2,127.169929,"4",0,200
"2284","서울특별시","강동구","시도",3,127.1802670557,"4",0,200
