"","시도명","시군구명","도로종류","도로노선방향","경도","단속구분","제한속도","과속단속구간길이"
"186","전라남도","강진군","일반국도",3,126.7508741719,"2",80,NA
"187","전라남도","강진군","일반국도",3,126.7511584609,"2",80,NA
"188","전라남도","강진군","일반국도",3,126.7647989188,"1",80,NA
"189","전라남도","강진군","일반국도",3,126.792134,"1",60,NA
"190","전라남도","강진군","지방도",3,126.725143799,"1",60,NA
"191","전라남도","강진군","일반국도",3,126.7081831814,"1",80,NA
"192","전라남도","강진군","일반국도",3,126.7317224223,"1",80,NA
"193","전라남도","강진군","일반국도",3,126.7379189544,"1",80,NA
"194","전라남도","강진군","일반국도",3,126.784971,"1",80,NA
"195","전라남도","강진군","일반국도",3,126.7114951589,"1",80,NA
"196","전라남도","강진군","일반국도",3,126.7308174696,"1",80,NA
"197","전라남도","강진군","일반국도",3,126.7982090246,"2",80,NA
"198","전라남도","강진군","일반국도",3,126.7889013375,"1",60,NA
"199","전라남도","강진군","지방도",3,126.722289,"1",40,NA
"200","전라남도","강진군","일반국도",3,126.7942451262,"1",60,NA
"201","전라남도","강진군","군도",3,126.7663420702,"2",50,NA
"444","전라남도","장성군","기타",3,126.78662854,"4",0,NA
"654","전라남도","진도군","군도",3,126.191442,"1",30,NA
"655","전라남도","진도군","군도",3,126.041933,"1",30,NA
"656","전라남도","진도군","일반국도",3,126.335513,"1",60,NA
"657","전라남도","곡성군","군도",3,127.141509,"1",30,NA
"658","전라남도","곡성군","군도",3,127.141509,"1",30,NA
"659","전라남도","곡성군","군도",3,127.291642,"1",30,NA
"660","전라남도","곡성군","군도",3,127.291642,"1",30,NA
"661","전라남도","곡성군","군도",3,127.253537,"1",30,NA
"662","전라남도","곡성군","군도",3,127.253537,"1",30,NA
"663","전라남도","곡성군","군도",3,127.120851,"1",30,NA
"664","전라남도","곡성군","일반국도",3,127.318256,"1",60,NA
"665","전라남도","곡성군","일반국도",3,127.318256,"1",60,NA
"666","전라남도","곡성군","일반국도",3,127.347767,"1",30,NA
"667","전라남도","곡성군","일반국도",3,127.346031,"1",30,NA
"787","전라남도","강진군","군도",3,126.804487,"1",60,NA
"3874","전라남도","장성군","기타",3,126.78388316,"4",0,NA
"3875","전라남도","장성군","기타",3,126.78388316,"4",0,NA
"3876","전라남도","장성군","기타",3,126.78388316,"4",0,NA
"3877","전라남도","장성군","기타",3,126.78388316,"4",0,NA
"3878","전라남도","장성군","기타",3,126.78388316,"4",0,NA
"3879","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3880","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3881","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3882","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3883","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3884","전라남도","장성군","기타",3,126.78160981,"4",0,NA
"3885","전라남도","장성군","기타",3,126.78126245,"4",0,NA
"3886","전라남도","장성군","기타",3,126.78126245,"4",0,NA
"3887","전라남도","장성군","기타",3,126.78126245,"4",0,NA
"3888","전라남도","장성군","기타",3,126.78126245,"4",0,NA
"3889","전라남도","장성군","기타",3,126.78126245,"4",0,NA
"3890","전라남도","장성군","기타",3,126.78090649,"4",0,NA
"3891","전라남도","장성군","기타",3,126.78090649,"4",0,NA
"3892","전라남도","장성군","기타",3,126.7808699,"4",0,NA
"3893","전라남도","장성군","기타",3,126.78090649,"4",0,NA
"3894","전라남도","장성군","기타",3,126.78090649,"4",0,NA
"3895","전라남도","장성군","기타",3,126.78662854,"4",0,NA
"3896","전라남도","장성군","기타",3,126.78662854,"4",0,NA
"3923","전라남도","장성군","기타",3,126.78662854,"4",0,NA
"3950","전라남도","곡성군","일반국도",3,127.299409,"2",80,0.6
"3951","전라남도","곡성군","지방도",3,127.294028,"2",40,0.3
"3952","전라남도","곡성군","지방도",3,127.274744,"2",80,0.6
"3953","전라남도","곡성군","일반국도",3,127.361488,"1",60,0.3
"3954","전라남도","곡성군","일반국도",3,127.3749186764,"1",40,0.6
"3955","전라남도","곡성군","지방도",3,127.238286,"1",80,0.3
"3956","전라남도","곡성군","군도",3,127.208775,"1",30,0.6
"3957","전라남도","곡성군","일반국도",3,127.172076,"1",60,0.3
"3958","전라남도","곡성군","일반국도",3,127.136211,"2",80,0.6
"3959","전라남도","곡성군","일반국도",3,127.169271,"1",60,0.3
"3960","전라남도","곡성군","군도",3,127.1885310211,"1",30,0.3
"3961","전라남도","곡성군","군도",3,127.291693,"1",30,0.3
"3962","전라남도","곡성군","군도",3,127.254485,"1",30,0.3
"3963","전라남도","곡성군","군도",3,127.141609,"1",30,0.3
"3964","전라남도","곡성군","군도",3,127.120832,"1",30,0.3
"3965","전라남도","곡성군","일반국도",3,127.318194,"1",60,0.3
"3966","전라남도","곡성군","일반국도",3,127.236554,"1",60,0.3
"3967","전라남도","곡성군","기타",3,127.313209,"1",60,0.3
"4033","전라남도","장성군","기타",3,126.78662854,"4",0,NA
"4251","전라남도","무안군","일반국도",3,126.362889,"2",70,NA
"4252","전라남도","무안군","일반국도",3,126.359561,"2",70,NA
"4253","전라남도","담양군","일반국도",3,126.359648,"2",30,NA
"4254","전라남도","담양군","일반국도",3,126.982654,"2",30,NA
"4255","전라남도","담양군","일반국도",3,126.972295,"2",50,NA
"4256","전라남도","담양군","일반국도",3,126.974088,"2",50,NA
"4257","전라남도","담양군","일반국도",3,126.981004,"2",50,NA
"4258","전라남도","담양군","일반국도",3,126.981792,"1",30,NA
"4259","전라남도","담양욱","일반국도",3,126.981834,"1",30,NA
"4260","전라남도","담양군","일반국도",3,127.031589,"1",50,NA
"4261","전라남도","담양군","일반국도",3,127.043725,"1",50,NA
"4262","전라남도","담양군","일반국도",3,127.043819,"1",50,NA
"4263","전라남도","광양시","일반국도",3,127.593597,"1",80,NA
"4264","전라남도","광양시","일반국도",3,127.592503,"1",80,NA
"4265","전라남도","광양시","일반국도",3,127.612398,"1",80,NA
"4266","전라남도","광양시","일반국도",3,127.667605,"1",80,NA
"4267","전라남도","강진군","군도",3,126.766429,"2",50,NA
"4268","전라남도","진도군","군도",3,126.255329,"2",60,NA
"4269","전라남도","진도군","군도",3,126.968605,"1",60,NA
"4270","전라남도","진도군","군도",3,126.358671,"1",60,NA
"4271","전라남도","여수시","시도",3,127.696301,"2",60,NA
"4656","전라남도","광양시","시도",3,127.696242,"1",30,NA
"5093","전라남도","해남군","군도",3,126.604072,"1",30,NA
"5094","전라남도","해남군","군도",3,126.597186,"1",30,NA
"5095","전라남도","해남군","군도",3,126.597186,"1",30,NA
"5096","전라남도","해남군","지방도",3,126.558547,"1",60,NA
"5097","전라남도","목포시","시도",3,126.427233,"2",50,NA
"5098","전라남도","목포시","시도",3,126.419233,"2",60,NA
"5099","전라남도","목포시","시도",3,126.422489,"2",60,NA
"5100","전라남도","목포시","시도",3,126.393095,"2",50,NA
"5101","전라남도","목포시","시도",3,126.419233,"2",60,NA
"5102","전라남도","목포시","시도",3,126.392631,"2",50,NA
"5103","전라남도","목포시","시도",3,126.404526,"2",50,NA
"5104","전라남도","목포시","시도",3,126.421965,"2",60,NA
"5105","전라남도","목포시","시도",3,126.419235,"2",50,NA
"5106","전라남도","담양군","지방도",3,127.036748,"1",30,NA
"5107","전라남도","담양군","지방도",3,127.026431,"1",30,NA
"5156","전라남도","순천시","2",2,127.4844132356,"99",80,NA
"5157","전라남도","순천시","5",3,127.5024905014,"1",50,NA
"5300","전라남도","화순군","군도",3,126.984348,"4",0,NA
"5301","전라남도","화순군","군도",3,126.9925127,"4",0,NA
"5302","전라남도","화순군","군도",3,126.992504,"4",0,NA
"5303","전라남도","화순군","군도",3,126.985889,"4",0,NA
"5304","전라남도","화순군","군도",3,126.986748,"4",0,NA
"5305","전라남도","화순군","군도",3,126.990271,"4",0,NA
"5306","전라남도","화순군","군도",3,126.992491,"4",0,NA
"5307","전라남도","화순군","군도",3,126.990226,"4",0,NA
"5308","전라남도","화순군","군도",3,126.9833399,"4",0,NA
"5309","전라남도","화순군","군도",3,126.990135,"4",0,NA
"5310","전라남도","화순군","군도",3,126.990294,"4",0,NA
"5311","전라남도","화순군","군도",3,126.9924577,"4",0,NA
"5312","전라남도","화순군","군도",3,126.981562,"4",0,NA
"5313","전라남도","화순군","군도",3,126.985848,"4",0,NA
"5372","전라남도","목포시","시도",3,126.386076,"2",30,NA
"5373","전라남도","목포시","시도",3,126.424529,"1",30,NA
"5374","전라남도","목포시","시도",3,126.403041,"1",30,NA
"5375","전라남도","목포시","시도",3,126.403041,"1",30,NA
"5376","전라남도","목포시","시도",3,126.372631,"1",30,NA
"5377","전라남도","목포시","시도",3,126.372631,"1",30,NA
"5378","전라남도","목포시","시도",3,126.455918,"2",60,NA
